f1,f2,f3,f4,f5,label
0.8673243704245648,0.8568287820751945,0.1704015334285675,0.9495993401185134,0.1648763634441136,1
0.2792879046859825,0.1888962440977118,0.991967246364617,0.1974658086885558,0.0061607796829553,1
0.0816360972888419,0.1135725288845851,0.4127246354606927,0.5785813297295749,0.96387404817843,0
0.1492114769302613,0.585217751971632,0.5501006171227966,0.1558508823240436,0.5763932315656815,0
0.4947675447585815,0.3803831533580759,0.7121245982199168,0.7941450721631018,0.5545801690983927,1
0.3037119310372007,0.5770905957329504,0.4641744901477846,0.9553390577189288,0.025432981399142,0
0.3017668730858368,0.7697045149837696,0.2489465221635639,0.986302482078403,0.2266375305373947,0
0.0073869224470041,0.7708205578556672,0.1603207897050909,0.5739973152843711,0.2750034872926034,0
0.5794633667772533,0.9232482200572294,0.0462611833983814,0.2094040881176206,0.0288518608292559,0
0.7183180639839141,0.735479296443418,0.1763092950027394,0.600422769073368,0.8957764589580376,1
0.4072634819408401,0.8854700772529432,0.5916769080205335,0.0409195535731835,0.0058854738234733,0
0.1629642002887278,0.9980701891852816,0.4408203411106705,0.7672172092775211,0.4353217718571893,1
0.2103066786435099,0.2024097927458262,0.6033242506514978,0.34485529129931,0.1972493894227462,0
0.7601230260788097,0.6075755241931201,0.8758162756732464,0.8914390037679478,0.8712177386896549,1
0.357788149323172,0.901865303959254,0.8152797409295984,0.591292444344729,0.774259512281912,1
0.387051136446375,0.203163324774339,0.2174081595227885,0.7966362549182342,0.7462868314511976,0
0.753923558216603,0.6893808524306525,0.5944056153749416,0.1953868454320532,0.3981092947442243,1
0.8674365465527742,0.0567929297918192,0.4219051019503302,0.2234567864002969,0.889328087648247,0
0.7496248132571023,0.4738656890041544,0.755302954955449,0.1013809861506878,0.3814864223030484,1
0.3974358226105584,0.8453987760013009,0.6107086577505481,0.8599798500873819,0.4572184362569197,1
0.4200798620312942,0.8104877399770749,0.1722157973339784,0.2391523088391888,0.7260716997046051,0
0.5535758096645963,0.7309664473063214,0.3154980742651248,0.418368065289632,0.7076625424453769,1
0.4654829773158402,0.4429404790726163,0.729533472264053,0.8284133465181657,0.7905218347779919,1
0.8615691365863484,0.1273863572439192,0.0338273283518951,0.3778365570230854,0.9802486188234044,0
0.8237336530564874,0.2119532953367069,0.1737227970680599,0.9806921664166508,0.5007162390823414,0
0.0740444885201472,0.257901925638875,0.4680746311178593,0.3211658622020676,0.7737893871706895,0
0.3206589836303395,0.9700091147096466,0.6248271627702648,0.6402079833190716,0.1678325739499969,1
0.42038601694246,0.9820818829639442,0.9345234738391354,0.968987416880672,0.108768395295197,1
0.661342110834862,0.7101291281268114,0.9016552295923408,0.2071048443496275,0.5057691720475469,1
0.6315132242398458,0.8713199647139173,0.5370565141259331,0.4735485084813067,0.7631967260662955,1
0.5151690981977135,0.4527906817285522,0.7199881480179344,0.3512262708152545,0.3841809678419701,1
0.353547080967582,0.9582072840742552,0.6415646557328354,0.5489145510439218,0.9561371643008983,1
0.0422334612389264,0.6567384906416366,0.6414400842355544,0.6171711603559971,0.4969816633624105,0
0.036922046805748,0.3307958534884413,0.6413167338903379,0.7805908561209326,0.9198230844640454,0
0.7802564944371081,0.7010327775874705,0.982433161356638,0.3881332600653204,0.4853342344403063,1
0.1802325557248048,0.4615097738121189,0.9050769048625464,0.2194376201296246,0.4911570455128002,1
0.4029011030129518,0.3862250287555269,0.5019476210520988,0.7717742706524289,0.7703565040119325,0
0.8255521940349956,0.8905509891836841,0.4897017519356987,0.4681927453140799,0.983356693159644,1
0.4390382070089046,0.1264852711915975,0.2637287098288937,0.8751905686812342,0.8689018978219462,0
0.5425157962540653,0.8651559371852146,0.5887010020608349,0.7117825519098476,0.8090350201576473,1
0.0152971777252494,0.3795806714287286,0.4197883307480006,0.2320964538394464,0.2458363450947763,0
0.4321794877598793,0.2759447240460029,0.2632597715919078,0.1306583532843813,0.9121063547563052,0
0.4641259779556305,0.8159165364231422,0.5063684391193041,0.9221226485019592,0.9737344117791552,1
0.318744523687554,0.6229951375541696,0.5956572549412131,0.1888792607391182,0.6957475337478882,1
0.6188319656373418,0.0741004992885077,0.2846493320730593,0.2177279291001157,0.1020952206899585,0
0.2310027472350587,0.2482791708096448,0.4607312917827906,0.7631836894359922,0.0676949526835559,0
0.151714262142986,0.0141475309297126,0.9717103956819044,0.7919190320280131,0.6525283188552667,0
0.3749042335793959,0.5622202286394683,0.3484003920503017,0.3995988182024592,0.2448312106251996,0
0.6335859731440319,0.4206543421620529,0.2042090292725629,0.9659135186124584,0.8453473838528472,0
0.3600579234779806,0.3942239663753945,0.6451764086226303,0.9637541558427254,0.7170190210762887,1
0.5520002177521809,0.1142171908938541,0.6410167043919847,0.1518146075734544,0.0866703667759245,1
0.7822564476282198,0.3650800384771423,0.3147201844972234,0.3775976968882308,0.3105508516037254,0
0.6822950656499717,0.1911026258361041,0.2660860942109102,0.7777552460817352,0.0335426573049582,0
0.9044099650951374,0.9612056809809046,0.0251642161671165,0.7287468879780523,0.8891974374386856,1
0.7714921151583348,0.3114611240528135,0.0091985934192243,0.3985438980460868,0.4641573506778632,0
0.3550957021093873,0.1682693245687848,0.7998767983086614,0.3586564268839376,0.9832061378527712,0
0.9863485873763708,0.0662113481238678,0.4142040436176044,0.595575529812802,0.7139876031337904,1
0.9068672973639064,0.6161131638159795,0.307836129908552,0.6901866577253417,0.8354656425123436,1
0.5501949921554681,0.6314942969482817,0.8860807523330776,0.722654780727204,0.1562658159741954,1
0.5826852476337508,0.5135074004577479,0.3424945631554164,0.7622114130521238,0.5231487442399145,0
0.4779599465274377,0.8155780506544247,0.8091592623203553,0.5655779476728737,0.755425563778975,1
0.3334993216886738,0.165335857635289,0.5579124877311145,0.3625674244726912,0.3775638261810398,0
0.0794259404018151,0.7756686269280618,0.7426171166194006,0.55033781315853,0.7618105214182497,1
0.2938479721751061,0.2498324411313506,0.0602537934993445,0.0601966718706391,0.0757664741234372,0
0.0613917325039591,0.4968287004338624,0.6000677586005515,0.6979684207395295,0.7399236345828479,0
0.3079433465951277,0.4677253979523428,0.3469061798823533,0.9497255819910916,0.3973483966430394,1
0.1654626176010742,0.626853282434632,0.8105612196884783,0.0795110269906466,0.838797296176838,1
0.8137847860786103,0.8385323466364943,0.1808532197884752,0.7176744238814228,0.6315051618086507,1
0.8923787178986295,0.1334425987973121,0.6147803952823995,0.4887303219127256,0.9711948412095186,1
0.9079867023353232,0.1002621568670018,0.8101249027430946,0.9485933895355516,0.084148258063383,1
0.9636036494925702,0.9582580394567608,0.143163310430326,0.4270604104102814,0.8481508763854568,1
0.4633299835924899,0.1632423699654609,0.0514003264331158,0.0175364832983805,0.1543532950817894,0
0.4690387668605573,0.938048550261662,0.0389672454471219,0.392249226575362,0.6138563360940953,1
0.9860999009824576,0.8143251749471561,0.4391054225181352,0.7889194231447576,0.1164592272583776,1
0.3101080806763581,0.9909386813039198,0.7761714541743256,0.2313484952624812,0.3512489050958184,1
0.5103742932960746,0.6647027180478876,0.895082122094313,0.1358696977220272,0.1645907102825955,1
0.238033293341482,0.9738783968975284,0.688957812776836,0.077999963921772,0.9977993817259077,1
0.3954171230773408,0.1976732366791725,0.7444535542063537,0.50825443185166,0.9388431416574784,0
0.5804130711912143,0.5240837928740173,0.5679789227456371,0.6062152741400922,0.8425845578051869,1
0.3127526962002008,0.5834238390917231,0.7293192131857967,0.6166471046451315,0.3159532140969541,1
0.9661653873508862,0.9573710617131564,0.9093199529560712,0.6790330424036451,0.7377361516092023,1
0.980039958920417,0.3699224617196173,0.1681552858958352,0.1189405734049168,0.7708498843584528,1
0.148561826128594,0.66253418575897,0.2118326256475704,0.5963310670914053,0.8206925137522768,0
0.2685672118298418,0.1819616869822479,0.0478638622703178,0.5343234808770052,0.303240304435211,0
0.4571683011121574,0.8903979138761245,0.5509098510875108,0.5617058996806272,0.4957910898233815,1
0.0420887970229713,0.9161988806621872,0.3942495087739631,0.8157317044677119,0.7495817402638367,0
0.1558989486119291,0.6656566692969197,0.3364108752727643,0.5540619422491874,0.2688398191539759,0
0.216404265834863,0.8647995303358348,0.6124540864017742,0.925934924969044,0.6674907695384609,0
0.8215084064629861,0.6321252368407538,0.4582419969356566,0.4283305972969484,0.0693240587343223,1
0.0347887087817164,0.9805354745554088,0.4592176161746828,0.6844151896261792,0.5418780164730339,0
0.7086648754237688,0.1989583723757862,0.0102634068010941,0.2486489804785383,0.3197732541980255,0
0.4851542884431677,0.6532027970840636,0.1363157365359505,0.9826775852706956,0.4400918044089327,0
0.5473081738624622,0.4015168068251985,0.5969237053468346,0.6092321431146974,0.0630923650694904,1
0.393774868364791,0.1662468699050675,0.4128137548271203,0.8702122749785536,0.2486800396739336,0
0.8320504057491945,0.7916644340481336,0.0691359236774896,0.7144939563798157,0.0173561915462903,0
0.8611144779089839,0.9012908861912576,0.6841214251514698,0.1638019646492944,0.3289725249362696,1
0.2290874660451228,0.5673409209522546,0.5083068384716235,0.2301912349134605,0.8695308447725151,0
0.6581167684163954,0.7115337928706236,0.1211372390280535,0.3032527881908515,0.3669854616540081,1
0.2460953512857011,0.3233474612929463,0.28585025484017,0.9118744824818036,0.1100192584815861,0
0.7861274489590603,0.5254087043457485,0.7291225234815767,0.931241716582858,0.9044676535964592,1
0.1981602923019876,0.6264771489302637,0.566866608847837,0.3210747833877513,0.9237047898923084,0
0.7464179593251099,0.9103171083584616,0.5259893995479951,0.0641148081404033,0.7279558229876665,1
0.9662892884054306,0.0408071049479514,0.3468483118743438,0.4992206778919307,0.6201300211802666,0
0.0004705966295635,0.3390031762526776,0.6814901073611231,0.457202966813475,0.7243594677160998,0
0.1419379448182697,0.4033618615447116,0.2199499045035667,0.926344647785308,0.5296879697637169,0
0.9900327536283614,0.6924975725846428,0.7574178090165675,0.8823042563749904,0.0846978286559663,1
0.2468967341047646,0.6942191954799632,0.2593818630871528,0.3635632244570321,0.7332155146435972,0
0.3607073468881903,0.5668842207910001,0.6144546246619951,0.6811729365404499,0.0078819186617473,1
0.5416325184517474,0.1475899198659392,0.2688373183260593,0.6286447091046522,0.9942936048749736,0
0.4664261763573211,0.8499636895812045,0.4482414331627767,0.1751033816562424,0.2252531950547445,0
0.0657953487343943,0.7953469265902846,0.8222055425455321,0.9148410102922472,0.421260078391331,1
0.7186758873521677,0.4224530908151888,0.6359435242346433,0.7561223105168976,0.8104306627593265,0
0.1374906118179063,0.1220990950587221,0.4387328134638957,0.4039373675321649,0.0190236851211931,0
0.9482245304896952,0.8546518896558609,0.0746844274577248,0.179734621090737,0.2528560030752099,1
0.0449544364152574,0.2116101969786202,0.5771346799504329,0.2472925941161033,0.7090180092616293,0
0.1267378809813982,0.4535461018595553,0.6012936670695216,0.4498268788081855,0.9007948531737546,1
0.79467219841404,0.7323093384887709,0.8883040263746419,0.8097883674163187,0.7211436653488442,1
0.4643537107173321,0.6018234730969207,0.8622571942503054,0.6876163118915817,0.9736629783304074,1
0.945577300963686,0.8918199595423624,0.2283678475861887,0.1356645204107974,0.4076862867267643,1
0.7957470406565634,0.1643672406112261,0.9463258442014024,0.2501211891873263,0.6690776178004406,1
0.2647458465416523,0.6572813296376884,0.0291550725047885,0.7295404428667013,0.7012558127816356,0
0.906027799945322,0.0082501264564096,0.5487888568537628,0.9167306843110724,0.2542181304685013,1
0.3710137211303129,0.1169576931840368,0.0525581455818154,0.4724235391154004,0.248932329632898,0
0.234438364825629,0.7976511307417573,0.8514354136853928,0.0649326555522845,0.138496072939963,0
0.1909978177320679,0.6809592899826327,0.5570484683051141,0.089532214163886,0.7145776239639704,0
0.9322352974079244,0.7098130051318485,0.7336134686882078,0.934008657549865,0.120804899853357,1
0.0798539525992205,0.3921533129373544,0.3455219168967391,0.1205006855214063,0.9492508319444736,0
0.4933038639330064,0.6749154717897139,0.7771833458825174,0.1293304306099605,0.0156493220779098,1
0.0339839971750779,0.4366233856967623,0.6140371515425478,0.0626117274936914,0.5583404681306514,0
0.51950544675828,0.0201184905479193,0.1373263737954716,0.4270983975416369,0.1440742598279909,0
0.3189681017554149,0.3209637250583826,0.4199176703197975,0.3727700241901532,0.5705431779976299,0
0.131325605226299,0.8151965025834569,0.8297942234423313,0.2191860585840538,0.0099594332313703,0
0.2221936833727507,0.9797054069009667,0.2891092548394693,0.0212894763297335,0.4677889744413368,0
0.2551072128921459,0.6263495092716981,0.933770620062132,0.6064364760957381,0.1877571828616654,1
0.0268620588569878,0.2355171090276417,0.9620437904945914,0.0107742572239343,0.0084276664733551,0
0.49415717510647,0.5771952672121419,0.4142459983474424,0.3567295175331062,0.3112003482695165,0
0.2034996159319133,0.7754146348047445,0.9210998345910788,0.0871255598745834,0.1129227944218632,1
0.938563969947553,0.6180473807626957,0.5935661775487864,0.6682069441791704,0.892251467934613,1
0.5728406838740118,0.8290733743030526,0.2808758136703669,0.9087538634333756,0.4244208675870107,0
0.9026409379684648,0.9792603493804816,0.0074333124009278,0.6344442330225666,0.8332777251274839,1
0.2509894872187245,0.805759014152466,0.5813891890357598,0.6216581766292094,0.1899006322159865,0
0.1642041170100476,0.0663077176860182,0.7145703543530894,0.9154852858102496,0.5837910652029117,0
0.7833561351828535,0.2298009234075235,0.4281199409941376,0.0151220596038207,0.7157002689459319,0
0.282787028934256,0.595876020576701,0.3483778141669378,0.9751378928508252,0.0963005202037488,1
0.5010112661516809,0.3139415166781276,0.302237096641616,0.1283051482832805,0.7715920632011093,0
0.5493013191360276,0.8717258931284748,0.3912391451497585,0.9794023023168792,0.8273812627478979,1
0.1847341652288774,0.553910191568218,0.2843180561981603,0.5350050922335887,0.9454484882920412,0
0.1659196527365009,0.3254576131562601,0.7559968276234603,0.0150251267287865,0.8210615253501843,0
0.0524321731291119,0.3841098857723379,0.7321866198729082,0.7091155044162205,0.9969955631817338,0
0.1135979938798162,0.120157419655474,0.7192777579464948,0.8168804329087964,0.1744009278696504,0
0.7822383479101634,0.6733193064540764,0.0382780254098736,0.3547153110072304,0.3371639085631145,0
0.8470295441214577,0.5043918482745773,0.8370145659559601,0.6846492546796292,0.4823458698070769,1
0.4854191725769234,0.8754790009458545,0.4000001947414343,0.7015431566635019,0.4039222063368252,0
0.5764942154986288,0.1343833951017066,0.9172276765230856,0.0295869906912984,0.7262481444513337,1
0.1818237082725016,0.1236931889216942,0.8278959912093729,0.2027804713291869,0.0860918537801569,0
0.440543012715555,0.3235415863310411,0.053875650047985,0.1123272731036838,0.8068592958649538,0
0.3495132949779582,0.7589336049882434,0.8756997812814312,0.0814112380864969,0.8315787538647916,1
0.3448474753073671,0.6989552308742194,0.9037298924655116,0.7190122437869261,0.7274325179992641,1
0.9546015240294304,0.4117372106029318,0.3684303664331176,0.8840926062750921,0.5599364459817499,1
0.6444824825516057,0.4905920779393536,0.5473279582324811,0.7330749233821454,0.2574326787388645,1
0.4033994893122806,0.321653661218251,0.3559101467115604,0.0595200053195463,0.6385202803799208,0
0.3644034308050347,0.2074446529791932,0.1360559809564774,0.6279182999665073,0.6234741434290636,0
0.3924749486571433,0.9344369963173348,0.5217524570951162,0.2430989108741557,0.2873218531333668,1
0.9685496411115838,0.4509304606993518,0.304822178562135,0.1143112503292591,0.2868358061902227,0
0.7065998168473946,0.9260254339391506,0.5842971244700291,0.654925844682256,0.1885498157170708,1
0.1122940795017887,0.6421060784831467,0.2889103334273888,0.2730895002325636,0.3391346562963599,0
0.1018669925345781,0.3868586619077191,0.673132807605528,0.6258252000150734,0.6842931920459164,0
0.1101150438710304,0.9234831531466848,0.4307707572404837,0.6723643704252218,0.3796634444681772,0
0.5270510136460461,0.692208715610996,0.0323804879483375,0.8409071070580902,0.4164477710034502,0
0.4222588373460758,0.0180352766997867,0.94794841894289,0.6584854914403718,0.3452221877169075,1
0.9314683255324344,0.2765494342917051,0.108971373065131,0.4177746413244392,0.6251998797446138,0
0.9459869848478356,0.0482567295283291,0.4330705960963195,0.204203247621114,0.5387417788887777,0
0.6652508490968092,0.2533232005957022,0.124573974353622,0.4105533345312238,0.2189847685660323,0
0.8368891778678978,0.9296993541316776,0.9479196234768816,0.0651636060199263,0.0897149023035426,1
0.914277211504036,0.4933151362425282,0.957030790161948,0.0869224943850897,0.559623759507761,1
0.5183027673519796,0.4346425330600487,0.2056508164378111,0.8270366327262013,0.7373272636538811,0
0.8806851755174131,0.3929665076425546,0.2822681742265258,0.2749999682059078,0.5756411546821577,0
0.1343133577967633,0.3497239016498923,0.2119692278265643,0.3383259919061592,0.630380716176368,0
0.3047703551073206,0.7419626350988983,0.2552780461353868,0.4992779749198289,0.2001706570350448,0
0.9408275295785664,0.7594828546046963,0.8310355935721648,0.1807876706538967,0.5222152586707284,1
0.3540420037332807,0.0575697265583198,0.536740646938137,0.1229395591936444,0.4767176631860809,0
0.1754145931711425,0.3654193093707651,0.5322887925026515,0.9842131471005692,0.2435647164682924,0
0.6183716146436339,0.7831035616571076,0.678206256955156,0.4662652846816142,0.4121230447381406,1
0.1143232650746858,0.0752900761362984,0.5555211475482928,0.8150719003467722,0.1477487488347784,0
0.6311984670293994,0.9035303341851784,0.519647801883128,0.6415421048079328,0.2123727631061874,1
0.1110785810176882,0.4077325829875923,0.3253710535617081,0.207794581702013,0.2713876618816354,0
0.8706021874349045,0.267782318143323,0.0812345590138516,0.3691358064290031,0.9873639588234386,0
0.6165037691869236,0.8854995549330295,0.8735703103373402,0.3901960840016923,0.1626095180980893,1
0.4726430665370081,0.9968054505709022,0.0185955070123003,0.9095095188787152,0.8174545022139375,0
0.7445828810371493,0.8737604271365589,0.7930778392110596,0.6611716199856439,0.1354953522846691,1
0.3815258134319447,0.1890195449669238,0.020270653197976,0.3426307218130879,0.9298927781467744,0
0.8965732738831089,0.0515539311420992,0.8471819379141796,0.668018572114873,0.9703121711169796,1
0.1900245173006775,0.2931856856756251,0.2835904313674561,0.93874380401367,0.0816919883092729,0
0.9873982420460162,0.8655603987768539,0.4425475638113255,0.6833165807064614,0.872656018355627,1
0.2152535961631241,0.8750916984496496,0.8818870793071362,0.4333798905627687,0.5169990152174407,0
0.0261425650947921,0.0420884457322985,0.1388369477710546,0.1644225687468994,0.1636818523941392,0
0.8599240312146381,0.7467280063691704,0.0463405266896036,0.1946130816240678,0.6728538616765395,0
0.7706936337123749,0.8139162516388547,0.765642702902644,0.9042723555360588,0.832006360782093,1
0.3171933856827923,0.096438248005137,0.1193627300523931,0.3295609570963358,0.1115869369566037,0
0.6385098829197221,0.8375965720843886,0.8833586098471654,0.3163737950060677,0.6296131312726218,1
0.0025616635313736,0.5407499342601484,0.0980637013687283,0.2254881822860219,0.4795591678091925,0
0.9191459083506002,0.254828489423044,0.5663722363627176,0.4371973765503105,0.8193952678961832,1
0.2325568651057393,0.3181091665032092,0.0658138425745489,0.5856512949270419,0.9401751254388494,0
0.5519086651165459,0.4732096661918558,0.8415771554321894,0.5758280271329411,0.4616243141530834,1
0.6827507168196532,0.8783731926506126,0.3605834172830059,0.0756814609648838,0.6105326041123695,1
0.1610299907414799,0.0860448549061687,0.0161485818275231,0.9080884640883752,0.1384428822177498,0
0.2455514212401368,0.5883045034235173,0.7192351477423423,0.3848232359298068,0.9267777111255444,1
0.7341850231411207,0.5215876378777206,0.8473378404263602,0.4138172096026032,0.8508475472732304,1
0.388615930916289,0.1330745510217045,0.0228558812681507,0.281602425214504,0.317850797314819,0
0.3080629110538772,0.5126702446911127,0.2551405415522548,0.2785568055584169,0.7597064407317538,0
0.8245851847583517,0.5299405766962274,0.1445212154872796,0.3036787380151097,0.8724639472776006,1
0.7248875481799255,0.9068656616817324,0.2753464805421528,0.3940644881923791,0.3900078289034908,0
0.511789035336068,0.6983242542963517,0.7475315816018,0.5503948866252555,0.4148220929940254,1
0.0419158672533473,0.0755497018430548,0.1635828357340949,0.2863395310166774,0.7719745900118078,0
0.6538666649824859,0.7409107191817687,0.8748038059833295,0.9709597672597016,0.4471817043742215,1
0.5251319775798329,0.7437564533420744,0.0010165362325474,0.3431549851368265,0.5743634629072718,0
0.6856329597638516,0.0206718076041446,0.8190436962407627,0.1839804650345744,0.4392840632191145,0
0.7896098306157717,0.4783421246927717,0.0136465308411422,0.623453483674911,0.0767266654458832,0
0.5513883267896182,0.1955478461234443,0.520929176469992,0.1978245668229306,0.3751740198977987,0
0.8466492556584588,0.8244590827523193,0.8105505277070941,0.6214341929032516,0.6743981535466317,1
0.1153696033038719,0.8557641618243172,0.2424640517323051,0.4202841404228771,0.5586578422719997,0
0.6153423695536984,0.8357131541477897,0.6581172401012004,0.7302335815740499,0.6285578002966186,1
0.648846260503176,0.836370461730926,0.5834830517632923,0.6990299358691762,0.6153344158860903,1
0.2221905700578141,0.7843077644619084,0.7622024892989364,0.9815638882395652,0.870002976484811,1
0.2301339697849388,0.3028280477411744,0.2467066620980903,0.9714363489473552,0.6589104402964461,0
0.7586323269686169,0.5348919332898159,0.6276305609508642,0.7755995594478976,0.156767811097547,1
0.130441491029868,0.76537648227073,0.9297518608208586,0.0557379030468806,0.1579668446434113,1
0.1517914975727425,0.8182750019441973,0.4722995279703662,0.1864237857744021,0.5612682362932591,0
0.0802712405810752,0.0836360533763383,0.1124129916977197,0.9974586737992048,0.7366273363454241,0
0.7408209516027406,0.3554871087953477,0.3515410039814424,0.8416835206127088,0.8824039651310595,1
0.2074740089986719,0.1759978516341608,0.7540281472094795,0.9384924469111294,0.028235345719567,0
0.4494197853289291,0.3657204518005744,0.3137343317356854,0.2359208789323027,0.9516221077694332,0
0.1211668583149973,0.9020235261384604,0.0512991194480593,0.8277383205071764,0.7256142509303722,0
0.9480246421206971,0.6130904365647547,0.9065845235841208,0.3204644622612261,0.6067856805014414,1
0.4737777321889992,0.4053926325548985,0.7429930532697464,0.2879983719853085,0.5836036859606091,1
0.5143081053803499,0.7379547225938163,0.1058568240868692,0.1553254870077497,0.9360608052560612,0
0.1243992726194477,0.8011693315724532,0.981558208622983,0.455312473015659,0.1447712844040226,1
0.6423493338173278,0.6117208111978156,0.8686437534462838,0.7332930992214682,0.1297277182322039,1
0.7427886614546684,0.1266332131173488,0.0127052441294892,0.5093932530751919,0.9855879221740989,0
0.6050455547506376,0.8909637526552888,0.3973680349554926,0.4053054362789604,0.6691514750751671,1
0.2983899050383966,0.6554746388143954,0.4068190562937711,0.4442911209954601,0.9522175109400394,0
0.9456723821423132,0.2258229472943097,0.6648849396299454,0.536517400749457,0.1601413158995949,1
0.0988198927741246,0.1032761169634343,0.9411781127063716,0.9016880832651688,0.5800758762285282,0
0.3465801231305623,0.5786032573529841,0.5971496705061443,0.2614360031474358,0.9845588480694292,0
0.7426782558874493,0.5580296255055807,0.7138365359530424,0.1815517544815849,0.135582338167851,1
0.4199601238764098,0.0343810944308468,0.2772002379642116,0.7057980161557115,0.5886819313982272,0
0.2801776762089591,0.8364681237427118,0.615594734654185,0.8618485974011414,0.1571444932856017,1
0.325357837562957,0.7751662493701775,0.5175151828621389,0.2500183622574743,0.3655097235397103,0
0.5413571852391869,0.0791644005749657,0.3752856831431367,0.3274344954047115,0.614430273912001,0
0.7333423704968922,0.7430603817044281,0.4483614600889368,0.557329423367477,0.3341293666246544,1
0.4885798237921909,0.5063717855817157,0.2259966224849436,0.6308257079049912,0.202629552321954,0
0.7743022507620079,0.9414366537219372,0.0658033865857259,0.3860007099056195,0.7687753295905366,1
0.177003184200933,0.8661022931311088,0.4855754471557434,0.8469456039135395,0.8651361145390709,1
0.2816823504133108,0.2724964651238489,0.4306243393778829,0.7728055958408782,0.7028204523306141,0
0.8729223264647156,0.0787195241047956,0.7483076073647471,0.2354455177164652,0.7290489656170216,1
